Speaking skills - phrases to avoid if you want to hold a room!,Talks
LinkedIn profiles you need to follow to keep abreast with the industry,Talks
7 tips to prepare yourself for an online interview!,Talks
DU Admissions 2020: Best DU courses and colleges that you must know,Talks
"Flipkart, Amazon and Cloudtail discuss career prospects in e-commerce",Talks
Improve your Résumé by turning Bullet Points into Stories,Talks
“Q&A round after presentation is a chance to show your mettle” - Mohit from IIT Delhi,Talks
A perfect guide for handling questions after presentation | Ishita’s story from SIBM Pune,Talks
Leadership Lessons from Jeff Bezos: CEO of “The Everything Store”,Talks
Deal with your college problems with these effective self-help techniques,Talks
"Aditya Birla Group (ABG), Reliance, Tata Sons (TAS) and Mahindra Rise share career prospects of the General Management Profiles for B-Schoolers",Talks
D2C IGNITE The Spark to your dreams season 2: Career prospects of FMCG sector,Talks
To webinar or not to webinar during lockdown!,Talks
Paddle Quantum: A deep learning platform that empowers Quantum Computing,Talks
Virtual reality in sports might be the next big thing! Are you game?,Talks
Post-COVID world: Change led by trends and intelligent deductions,Talks
"Learn how to de-stress from Warren Buffet, Bill Gates and Mark Cuban",Talks
"A guide to DU admissions 2020: Courses, updated guidelines and everything you need to know about quota",Talks
Simple tips to help increase your Boards percentage,Talks
"How to sell your idea, such that people listen!",Talks
Books for MBA students in every specialization that should not be missed,Talks
The blue ocean strategy better demystified!,Talks
What B-School trends to expect in the post lockdown world?,Talks
MBA resources that everybody swears by!,Talks
The gig economy is the answer to all your questions!,Talks
Case studies that every MBA student should know 2.0,Talks
How COVID 19 is creating opportunities for India,Talks
Look east for lessons | Here is how Asian Companies adapted to Coronavirus,Talks
Improve your memory with these simple tips!,Talks
MBA Guide 2020: Best colleges for MBA in HR in India,Talks
What Are The 5 Things You Can Do To Shield Yourself From The Vices Of Engineering Colleges?,Talks
MBA guide 2020: Best colleges offering Marketing courses in India,Talks
Want to break a bad habit cycle? Here is how you can do it!,Talks
8 terms to brush up your business lingo,Talks
4th industrial revolution is on its way. Are you ready?,Talks
Is phygital banking the Hail Mary to our post-covid banking problems?,Talks
English grammar rules that rule all our communication!,Talks
How Indian corporates are fighting the coronavirus!,Talks
Do you have latest updates of the GMAT 2020 online exam?,Talks
How to increase your productivity by doing less!,Talks
A reinventing and sustaining business can teach us a very important lesson!,Talks
Everybody's beloved marketing concept: 4 P's of Marketing,Talks
Class of 2020 these job opportunities await you!,Talks
Skillsets that will complement MBA specialisations in the post-COVID world,Talks
"A dose of motivation, 5 business books based on real-life stories!",Talks
Answers to all your queries on taking and analysing CAT Mocks,Talks
5 Government scholarships for every graduate and postgraduate students,Talks
Follow these tips to make an impression on video calls while working from home,Talks
"Importance Of Networking Inside and Outside College? | Alekhya, Brand Manager- Nestle, Vivel, ITC | Dove, Unilever | Emami | MakeMyTrip",Talks
Self Branding is the most important thing you will do for your professional self!,Talks
How to score 100 percentile in CAT -By Somansh Chordia from IIT Bombay,Talks
D2C B-School Employer Branding Report 2020: Voice of students!,Talks
An app to raise voice against misconduct -By Shreya from MDI Murshidabad,Talks
Use Twitter for your career and take networking up a notch,Talks
CAT 2020: Prepare for LRDI section with these smart strategies,Talks
Taming the trends of IIM waitlist movement,Talks
Build a data science portfolio with these easy steps and get hired!,Talks
How to become a purple squirrel for employers,Talks
"Attention young grads, the formula for finding the right job has been decoded!",Talks
AICTE allows management institutes to convert existing MBA to PGDM or vice-versa,Talks
How to avoid imposter syndrome during interview,Talks
How to bring your A-game during virtual internships,Talks
How to subtly increase your LinkedIn visibility,Talks
Affected by economic slowdown? Use these steps for tackling unemployment trauma,Talks
12 much-needed certification courses for MBA aspirants!,Talks
IIM Trichy to go online with its executive MBA program,Talks
Does a degree define you? -By Athul from XLRI Jamshedpur,Talks
10 vital commandments for summer internship during Corona crisis,Talks
Best scholarships for MBA students of India,Talks
How to avoid common mistakes during scholarship applications?,Talks
Looking abroad? Tick off this checklist for an international scholarship,Talks
Looking for the best scholarships? Here are 5 steps to get you started,Talks
6 must-do things to close your virtual internship on a good note,Talks
"What you are not taught in a B-School but you should make it a point to learn -By Alekhya Chakrabarty, Brand Manager- Vivel, ITC, Unilever",Talks
Is it worth preparing for CAT with low academics?,Talks
Things that will help you grow and get a high tech salary,Talks
6 jobs to make use of your Python skills,Talks
"Supply chain and logistics, the driving forces of an organisation -By Naveen Ayyalasomayajula from SIMS Pune",Talks
"How to respond to “So, tell me about yourself” in a job interview",Talks
6 things everyone should do while they're still in college,Talks
An engineer's tussle with the time estimation planning guide,Talks
How to crack an interview for data science?,Talks
Everything you need to know about R programming,Talks
What does it take to be a great data scientist?,Talks
IIM Udaipur announces 18 online management courses,Talks
CAT 2020: A curated list of books for MBA aspirants,Talks
Machine Learning - The Math of it all!,Talks
A definitive guide to Data Science,Talks
Do not miss these 7 app ideas for leveling up your coding skills,Talks
The dilemma of regular MBA vs executive MBA,Talks
6 GRE apps and courses to increase your score ,Talks
Are you an intern? Build a strong network with these tips,Talks
Do hiring managers check if you are a culture fit?,Talks
Opting for the non-medical stream after class 10th Boards? Here’s what you need to know,Talks
An A to Z guide to crack Interviews,Talks
5 Reasons why MBA is necessary to become successful in business,Talks
How to get a tech internship?,Talks
GATE 101: Everything you need to know about it,Talks
"3 major red flags to watch out for, while giving an Interview",Talks
Everything you ever wanted to know about Q&A session -By Vani from XLRI Jamshedpur,Talks
Embracing life and everything that comes along with it -By Harsh Mohanani from AMSoM,Talks
How to excel with Excel functions (Part 2 in the Excel Series),Talks
5 best apps and courses for every GMAT test taker,Talks
Learn with Kung Fu Panda: Skills companies consider while hiring an MBA,Talks
How to conceptualize B-School and Engineering campus engagements for enhancing employer brand equity,Talks
The magic potion that will help you manage CAT preparation stress,Talks
Pursue an MBA to get ahead in Tech,Talks
Website you need to check out for any interview preparation,Talks
Five things a business degree can never teach about business,Talks
Ways to build an effective Campus Recruitment Strategy,Talks
How to make an effective timetable for CAT preparation?,Talks
How to effectively market yourself as a programmer?,Talks
Everything you need to know about communicating effectively during a job interview,Talks
Strategies to win a Hackathon,Talks
The secret to staying focused during virtual classes,Talks
Is it possible to crack CAT without coaching?,Talks
Campus Recruitment Process: Here's everything you need to know,Talks
This is how you can improve your 'campus hiring process',Talks
Everything you need to know about the CAT 2020 syllabus and pattern,Talks
Everything you need to know to crack SNAP 2019,Talks
A concoction of Ideators and Innovators that impacted the attendees at ILS 2019,Talks
Ask yourself these 4 questions before you choose a Mentor,Talks
Secrets to remain productive during stressful times,Talks
How to evaluate and negotiate a job offer?,Talks
Asking follow up questions can better your chances of getting hired,Talks
Busting the major myths and misconceptions about networking,Talks
The trick to plan your finances to pursue an MBA,Talks
Everything you need to know about being on the MBA waitlist,Talks
Everything you need to know about the written ability test!,Talks
Become a super learner with these 5 easy tips,Talks
Laughter in times of coronavirus,Talks
The 80/20 rule: How to make lives easier?,Talks
An MBA experience is life changing! -By Ishita from SIBM Pune,Talks
NavGurukul bridging the gap between opportunity and talent | Meet the Maker,Talks
How to build your career in the time of novel Coronavirus,Talks
"Leadership Lessons from Bill Gates - ""Life is not fair, get used to it!""",Talks
Let’s grow together! Be a respectful and empathetic remote coworker during Corona crisis,Talks
How building an Employer Brand can make all the difference,Talks
Self-care guide: Look after your mental health during lock-down with these 7 tips,Talks
Best ways to upgrade your skills during Quarantine!,Talks
Your ultimate guide to nail remote internships,Talks
Quarantine checklist: Upgrade your skills now with these 7 tips,Talks
The all-time best hacks to make work from home easy and fun,Talks
Stepping into the 20's? Check out these 5 ways to attain financial freedom,Talks
Want to be productive in 2020? Try these goal-setting journals,Talks
Leadership Lessons with Sundar Pichai,Talks
Can you teach leadership skills? Answering that age-old question!,Talks
Finding it hard to deal with rejection? Ishita from SIBM Pune will help you out!,Talks
A spell that turns your Smartphone into a Productivity Tool!,Talks
Meet the Makers | Gegadyne Energy levels up the EV battery game,Talks
How to give an attention-grabbing Presentation?,Talks
Be the best in breed with these Brand Marketing tips to handle the Corona crisis,Talks
7 free online Marketing courses that no one should miss!,Talks
The 50/50 Rule of Learning - How to Retain And Remember 90% of Everything You Learn,Talks
How Alan Jope runs Unilever in times of Coronavirus,Talks
How Coronavirus is making online education go viral in India,Talks
10 Books Data Scientists should read during lockdown,Talks
How to Win a Business Simulation Game?,Talks
5 Things that are bound to happen post Lock-down,Talks
A definitive guide to build a strong employer brand,Talks
Debunking the Myths associated with Employer Branding,Talks
This is how IITs have stepped up to fight Coronavirus,Talks
What to Expect from an MBA? | Udita from XIMB Bhubaneswar,Talks
What B-School students can do to reduce carbon footprint | Udita from XIMB Bhubaneswar,Talks
This is how the world is fighting climate change | Sathyanarayanan from IIM Indore,Talks
Here is what B-Schoolers are doing to tackle climate change | Akshat from NITIE Mumbai,Talks
4 ways to deal with rejection during placements,Talks
"Dare2Compete Awards, a celebration of competitiveness and excellence",Talks
How millennials are fighting to reduce air pollution,Talks
How to say 'I don't know' in an MBA Interview,Talks
What are the secrets to cracking the GD and PI at top Indian B-schools?,Talks
How I secured a job at Cognizant -By Aaditya from IMT Ghaziabad,Talks
"How to ace placement interview rounds, Abhishek’s journey to Bharti Axa",Talks
Diligence and self-belief can do wonders | Anushree’s journey to Deloitte,Talks
Secrets of getting placed | Rajdip’s journey to Aditya Birla Group,Talks
"“Keep exploring till you find your way”, Ashu’s inspiring journey from Engineering to MBA to McKinsey & Company",Talks
How I secured my dream job at Indian Oil Corporation | Prachi’s story,Talks
Rohit Chakraborty beats all the odds and bags placement at Bausch and Lomb,Talks
How I secured a job at Indicaa Group Ltd -By Hindol Hazra from Jaipuria Institute of Management,Talks
How to secure a job at Alkraft Thermotechnologies Pvt Ltd -By Joyas from LIBA Chennai,Talks
How Ashutosh delivered at the Delhivery Interview,Talks
A strong resume and tech skills helped Aditya from SIMS Pune bag a job at Accenture,Talks
Pratyush SIMS Pune talks about bagging a job at ICICI Bank,Talks
How to prepare for placements | Gokul’s journey to Colgate Palmolive ,Talks
My placement experience at RBL Bank | Tushar’s story,Talks
Mainak GIM shares the secret to getting placed at GEP,Talks
Mradul's journey to Wipro Consumer Care & Lighting | Live bold and bloom,Talks
Tips and tricks to a successful journey to Société Générale as a Risk Analyst,Talks
Debayan Das shares his secret to ace placement at Bharti Airtel,Talks
The edgy walk of Placements at IIM Nagpur | Abhishek's story,Talks
Recruitment at IIM Bangalore Final Placement 2020 Soars High!,Talks
Cracking the impossible: The selection procedure of getting a job at ITC Infotech,Talks
"Sometimes, All You Need Is Confidence: My Journey to United Breweries Limited",Talks
My journey to Mahindra Finance | Soak up information like a sponge,Talks
How I got selected for my dream job at GEP Worldwide | Srishti’s story,Talks
How Personal Interview formed the basis of the selection process for a job at Evalueserve | Anirudh’s story,Talks
Knowledge is Power: My journey of grabbing a job at HCL Technologies,Talks
How a rigorous selection process helped me land a job at PwC US Advisory | Nikhil’s story,Talks
"How I landed a job at HSBC, a leading giant in banking | Nikita’s story",Talks
"A Filmmaker, A Kickboxer And Now, A Part Of MT Operations Team- Sashil's Journey To ITC!",Talks
Confidence Is The Key To Crack Interviews | Sugandhi's Journey To Amazon!,Talks
A roller coaster ride laden with knowledge- Sreenath's journey to L’Oréal!,Talks
A starry-eyed boy with a dream made it to a LinkedIn top company- Shubham's journey to Abbott!,Talks
From Institute Rank 7 to Junior Associate- Akshita's journey to McKinsey!,Talks
"Confidence, Knowledge, and a Strong Resume- Akshay's journey to KPMG!",Talks
A cool mind and preparation made Jessy's journey to Citibank smooth!,Talks
Dreams do come true - Navraj's journey to IndusInd Bank,Talks
Huzefa's journey to DHL Supply Chain - The interview process and much more!,Talks
Diary writing can help you crack interviews - Abhinav's journey to IMC Limited,Talks
"Exploring the life of a B-Schooler with students of IIM Bangalore, FMS Delhi, IMT Ghaziabad and NMIMS Mumbai",Talks
"McKinsey & Company, Goldman Sachs, ICICI Bank and Kearney analyze the career prospects of Finance and Consulting domains",Talks
"Goldman Sachs, Reliance, Flipkart, Aditya Birla Group and Mondelez International reveal the secrets of B-School placements",Talks
"At L'Oréal Brandstorm 'Glitches don't matter, it's the matter that assures a win': MDI Gurgaon team shares its Winning Mantra",Talks
"Aditya Birla Group (ABG), Reliance, Tata Sons (TAS) and Mahindra Rise share career prospects of the General Management Profiles for B-Schoolers",Talks
Know your idea well to be able to present it well: National Winners of Hero Campus Challenge from XLRI Jamshedpur,Talks
Defending champions from IIM Bangalore make an electric run with the Reliance TUP 5.0 trophy,Talks
What lies beyond theory and framework: National Winners of Flipkart WiRED 2019 from IIM Bangalore,Talks
Bajaj Finserv Atom winners from TAPMI Manipal will help you realise your VC dreams!,Talks
"A changing economy demands new skills -With Shrikant Singh, Amazon; Great Recession survivor",Talks
"Should you do an MBA during Corona crisis? With Abhishek Kothari, IT, ISB, Co-Founder FlexiLoans",Talks
"How to look for a job during the recession? With Abhishek Kothari, IIT Bombay, ISB, Co-founder FlexiLoans",Talks
